target,horizon,fold,family,zone_id,n,mae,mase,sat_wmae,bias
occupancy,6,4,zone_ridge,862,336,1.40792,0.732899,1.44763,-0.369741
occupancy,6,4,zone_ridge,881,336,11.3477,0.81256,13.3929,2.59659
occupancy,6,4,zone_ridge,882,336,1.40815,0.761382,1.45956,0.0112403
occupancy,6,4,zone_ridge,883,336,0.85101,0.555762,0.922552,-0.341227
occupancy,6,4,zone_ridge,887,336,1.80768,0.536358,1.82401,0.427265
occupancy,6,4,zone_ridge,888,336,5.75511,0.702251,5.7471,1.67463
occupancy,6,4,zone_ridge,890,336,0.384661,0.420555,0.384661,-0.384661
occupancy,6,4,zone_ridge,891,336,3.21936,0.817755,3.29606,-1.23873
occupancy,6,4,zone_ridge,893,336,1.01564,0.92095,1.06637,0.101584
occupancy,6,4,zone_ridge,895,336,3.17631,0.678536,3.21728,0.43365
occupancy,6,4,zone_ridge,897,336,2.59076,0.711001,2.9418,-0.222043
occupancy,6,4,zone_ridge,900,336,1.28201,0.910564,1.39038,-0.83068
occupancy,6,4,zone_ridge,901,336,0.643109,0.556688,0.662808,0.185829
occupancy,6,4,zone_ridge,902,336,1.40471,0.65709,1.40006,0.19388
occupancy,6,4,zone_ridge,903,336,2.8151,0.790874,2.81322,0.417368
occupancy,6,4,zone_ridge,904,336,2.26759,0.648444,2.19006,1.47492
occupancy,6,4,zone_ridge,937,336,0.647729,0.514587,0.688117,-0.267218
occupancy,6,4,zone_ridge,943,336,2.21052,0.780645,2.24963,0.248348
occupancy,6,4,zone_ridge,958,336,3.23421,1.05295,3.40853,-0.320178
occupancy,6,4,zone_ridge,965,336,8.1169,0.933272,7.58903,2.50557
occupancy,6,4,zone_ridge,966,336,7.81469,0.881463,7.55073,3.49172
occupancy,6,4,zone_ridge,967,336,1.42043,0.720506,1.3643,0.529413
occupancy,6,4,zone_ridge,969,336,2.41153,0.839873,2.38054,0.506336
occupancy,6,4,zone_ridge,972,336,3.55511,0.690736,3.60678,-0.39209
occupancy,6,4,zone_ridge,974,336,5.67906,0.791499,5.52285,0.74264
occupancy,6,4,zone_ridge,975,336,1.49325,0.788484,1.52549,-0.0566084
occupancy,6,4,zone_ridge,977,336,0.970931,0.607419,0.997762,-0.210894
occupancy,6,4,zone_ridge,979,336,1.41045,1.00853,1.30756,0.978345
occupancy,6,4,zone_ridge,981,336,3.042,0.845678,2.96836,0.551333
occupancy,6,4,zone_ridge,982,336,1.61338,0.791006,1.58896,0.212252
occupancy,6,4,zone_ridge,983,336,1.42457,0.689687,1.36618,0.322667
occupancy,6,4,zone_ridge,984,336,1.02061,0.697917,1.0614,-0.162592
occupancy,6,4,zone_ridge,986,336,8.30589,1.08571,7.75158,5.06605
occupancy,6,4,zone_ridge,987,336,3.06954,0.967685,2.93714,2.99695
occupancy,6,4,zone_ridge,988,336,2.29885,0.821491,2.28986,1.17368
occupancy,6,4,zone_ridge,989,336,3.92184,0.750139,4.00624,-0.255615
occupancy,6,4,zone_ridge,991,336,0.904573,0.567336,0.851939,0.477764
occupancy,6,4,zone_ridge,996,336,6.7283,0.838923,6.56163,3.59406
occupancy,6,4,zone_ridge,998,336,3.96027,0.836581,3.85254,1.07449
occupancy,6,4,zone_ridge,1000,336,7.06063,0.999973,7.22421,-1.80676
occupancy,6,4,zone_ridge,1009,336,7.56036,0.973083,7.36427,0.429044
occupancy,6,4,zone_ridge,1011,336,6.80366,0.727419,6.88277,-2.14998
occupancy,6,4,zone_ridge,1015,336,3.39061,0.801593,3.52897,-0.985602
occupancy,6,4,zone_ridge,1026,336,10.1713,1.59373,9.80696,3.57567
occupancy,6,4,zone_ridge,1029,336,2.42611,0.94282,2.44135,-0.27218
occupancy,6,4,zone_ridge,1031,336,4.29515,0.631446,4.26292,0.935182
occupancy,6,4,zone_ridge,1043,336,2.81222,0.731827,2.99928,-1.67728
occupancy,6,4,zone_ridge,1049,336,12.3623,0.956708,11.833,2.74224
occupancy,6,4,zone_ridge,1060,336,0.734842,0.618289,0.737672,0.0293121
occupancy,6,4,zone_ridge,1061,336,2.16115,0.606182,2.17995,-0.275366
occupancy,6,4,zone_ridge,1062,336,3.15713,0.909194,3.38728,-1.9726
occupancy,6,4,zone_ridge,1066,336,1.44678,0.672752,1.49302,-0.722906
occupancy,6,4,zone_ridge,1067,336,2.17552,0.66058,2.11677,0.97302
occupancy,6,4,zone_ridge,1068,336,5.4062,0.898517,5.27662,2.6614
occupancy,6,4,zone_ridge,1071,336,3.07855,0.747776,3.13858,-0.527581
occupancy,6,4,zone_ridge,1072,336,3.54175,0.912102,3.81913,-2.05322
occupancy,6,4,zone_ridge,1074,336,2.21823,0.793349,2.25361,-0.235702
occupancy,6,4,zone_ridge,1075,336,1.47519,0.743213,1.46139,0.469177
occupancy,6,4,zone_ridge,1076,336,1.67005,0.715838,1.71827,-0.692076
occupancy,6,4,zone_ridge,1081,336,1.51917,0.644761,1.54252,-0.220405
occupancy,6,4,zone_ridge,1082,336,1.20034,0.780813,1.2298,0.0884388
occupancy,6,4,zone_ridge,1083,336,2.62982,0.806756,2.60427,-0.163223
occupancy,6,4,zone_ridge,1085,336,2.19529,0.710359,2.2253,-1.16898
occupancy,6,4,zone_ridge,1087,336,2.11011,0.698907,2.166,-1.02663
occupancy,6,4,zone_ridge,1088,336,2.87856,0.906325,2.98293,-0.071255
occupancy,6,4,zone_ridge,1090,336,1.64757,0.92356,1.58496,0.554508
occupancy,6,4,zone_ridge,1092,336,0.772756,0.616548,0.809901,-0.0813454
occupancy,6,4,zone_ridge,1094,336,1.33287,0.718462,1.25674,0.56943
occupancy,6,4,zone_ridge,1095,336,1.63037,0.728634,1.64272,-0.262937
occupancy,6,4,zone_ridge,1096,336,1.33499,0.537174,1.32381,0.208515
occupancy,6,4,zone_ridge,1098,336,3.41226,0.948789,3.54529,-0.543552
occupancy,6,4,zone_ridge,1099,336,1.3786,0.750452,1.37637,0.444533
occupancy,6,4,zone_ridge,1100,336,2.84344,0.832389,2.70542,1.37534
occupancy,6,4,zone_ridge,1102,336,1.78012,0.563459,1.7611,0.67215
occupancy,6,4,zone_ridge,1104,336,0.979442,0.781872,1.02022,-0.25314
occupancy,6,4,zone_ridge,1106,336,0.694531,0.594798,0.696998,0.168294
occupancy,6,4,zone_ridge,1107,336,0.726811,0.665331,0.713683,0.1256
occupancy,6,4,zone_ridge,1109,336,1.4486,0.920767,1.47815,-0.369344
occupancy,6,4,zone_ridge,1110,336,1.43041,0.784103,1.42483,0.287888
occupancy,6,4,zone_ridge,1111,336,2.09473,0.632116,2.14921,-0.886716
occupancy,6,4,zone_ridge,1112,336,1.27435,0.747138,1.33385,0.417979
occupancy,6,4,zone_ridge,1113,336,1.24187,0.81084,1.22802,0.301495
occupancy,6,4,zone_ridge,1114,336,0.97351,0.714644,0.987113,-0.0856028
occupancy,6,4,zone_ridge,1115,336,1.94698,0.628781,1.92191,0.238191
occupancy,6,4,zone_ridge,1119,336,3.27977,0.854617,3.42771,-2.00832
occupancy,6,4,zone_ridge,1120,336,1.98754,0.564079,1.99355,0.346383
occupancy,6,4,zone_ridge,1121,336,1.75979,0.691829,1.79492,-0.16987
occupancy,6,4,zone_ridge,1124,336,3.65941,0.986093,3.50397,2.73728
occupancy,6,4,zone_ridge,1125,336,0.735614,0.943209,0.765389,0.0383593
occupancy,6,4,zone_ridge,1126,336,1.24654,0.65927,1.28896,-0.192597
occupancy,6,4,zone_ridge,1130,336,0.469561,0.986178,0.500064,-0.140006
occupancy,6,4,zone_ridge,1134,336,1.74439,0.874103,1.81277,-1.28216
occupancy,6,4,zone_ridge,1135,336,1.06349,0.80759,1.07974,-0.27494
occupancy,6,4,zone_ridge,1137,336,3.12895,0.625917,3.11559,-0.50025
occupancy,6,4,zone_ridge,1138,336,0.750494,0.738337,0.778166,0.011545
occupancy,6,4,zone_ridge,1143,336,1.25183,0.930431,1.33559,-0.210097
occupancy,6,4,zone_ridge,1144,336,2.95421,0.964641,2.78195,1.99821
occupancy,6,4,zone_ridge,1149,336,3.34274,1.14846,3.94753,-1.65782
occupancy,6,4,zone_ridge,1154,336,0.941205,0.680356,0.960368,-0.221595
occupancy,6,4,zone_ridge,1156,336,1.49723,0.933731,1.42937,1.36161
occupancy,6,4,zone_ridge,1159,336,3.55279,0.84795,3.61225,-0.116454
occupancy,6,4,zone_ridge,1162,336,1.27842,0.622271,1.25576,0.311559
occupancy,6,4,zone_ridge,1163,336,0.945019,0.752173,1.03583,-0.328336
occupancy,6,4,zone_ridge,1164,336,4.29889,1.05688,4.4534,-2.0714
occupancy,6,4,zone_ridge,1166,336,2.59415,0.710097,2.61125,-0.654415
occupancy,6,4,zone_ridge,1167,336,15.6538,0.899892,15.0434,2.48475
occupancy,6,4,zone_ridge,1168,336,2.31181,0.807884,2.46271,-0.800358
occupancy,6,4,zone_ridge,1172,336,0.79124,0.753273,0.810616,0.224082
occupancy,6,4,zone_ridge,1173,336,3.76556,1.57791,3.91704,-3.27505
occupancy,6,4,zone_gbm,102,336,1.59894,0.709261,1.57291,0.66604
occupancy,6,4,zone_gbm,104,336,0.488496,0.57965,0.481787,0.200722
occupancy,6,4,zone_gbm,105,336,1.818,0.628529,1.86042,-0.745934
occupancy,6,4,zone_gbm,106,336,6.7651,1.09956,6.98263,3.51776
occupancy,6,4,zone_gbm,107,336,2.18788,0.711444,2.21457,-0.75842
occupancy,6,4,zone_gbm,108,336,1.77949,0.654445,1.67995,0.779264
occupancy,6,4,zone_gbm,109,336,1.44849,0.666984,1.47542,-0.501833
occupancy,6,4,zone_gbm,110,336,1.32777,0.62582,1.33694,-0.280644
occupancy,6,4,zone_gbm,111,336,2.08943,0.864473,2.04102,1.29221
occupancy,6,4,zone_gbm,115,336,0.705251,0.743738,0.707447,0.0456781
occupancy,6,4,zone_gbm,123,336,1.21035,0.78991,1.21902,-0.0119535
occupancy,6,4,zone_gbm,124,336,1.70766,0.620136,1.71991,-0.168978
occupancy,6,4,zone_gbm,202,336,1.75224,0.796862,1.72554,0.4872
occupancy,6,4,zone_gbm,204,336,1.52214,0.655176,1.53796,-0.565051
occupancy,6,4,zone_gbm,205,336,1.0166,0.69168,1.00319,0.486613
occupancy,6,4,zone_gbm,206,336,2.84577,0.483171,2.91164,0.991395
occupancy,6,4,zone_gbm,208,336,1.02547,0.744707,0.973304,0.645976
occupancy,6,4,zone_gbm,212,336,1.15162,1.09706,1.2268,-0.927792
occupancy,6,4,zone_gbm,213,336,3.30793,1.25167,3.61737,-2.90204
occupancy,6,4,zone_gbm,214,336,0.639802,1.10188,0.613712,0.481924
occupancy,6,4,zone_gbm,215,336,1.63974,0.688178,1.76268,-1.19079
occupancy,6,4,zone_gbm,216,336,1.66318,0.96616,1.62348,0.270638
occupancy,6,4,zone_gbm,217,336,5.62992,0.678656,5.78786,-4.43852
occupancy,6,4,zone_gbm,223,336,4.85709,0.816511,5.03134,-1.29246
occupancy,6,4,zone_gbm,224,336,2.54562,0.601538,2.57206,0.038603
occupancy,6,4,zone_gbm,225,336,0.645894,0.601433,0.67569,-0.258386
occupancy,6,4,zone_gbm,226,336,3.13033,0.702502,3.19424,1.22756
occupancy,6,4,zone_gbm,227,336,5.80545,1.36534,5.30335,5.14222
occupancy,6,4,zone_gbm,235,336,2.01825,0.673881,2.08794,-0.380309
occupancy,6,4,zone_gbm,307,336,4.45683,0.725377,4.47405,0.127388
occupancy,6,4,zone_gbm,309,336,4.36329,0.696965,4.51035,1.14945
occupancy,6,4,zone_gbm,310,336,0.721676,0.597415,0.779626,-0.116292
occupancy,6,4,zone_gbm,311,336,5.07737,0.915163,5.92556,0.320748
occupancy,6,4,zone_gbm,316,336,0.651736,0.756461,0.711525,-0.132125
occupancy,6,4,zone_gbm,320,336,1.25354,0.846502,1.34873,-0.318306
occupancy,6,4,zone_gbm,321,336,3.4706,0.808748,3.85319,0.772243
occupancy,6,4,zone_gbm,322,336,1.53182,0.764626,1.63193,-0.512152
occupancy,6,4,zone_gbm,323,336,2.16918,0.459171,2.54047,0.0626916
occupancy,6,4,zone_gbm,324,336,1.4892,0.568699,1.50412,-0.304354
occupancy,6,4,zone_gbm,325,336,1.70707,0.548325,1.71298,0.649993
occupancy,6,4,zone_gbm,326,336,4.06077,0.566672,4.2622,-2.90152
occupancy,6,4,zone_gbm,328,336,3.57752,0.76419,3.58944,0.428118
occupancy,6,4,zone_gbm,329,336,8.54189,0.991291,8.76465,-2.78434
occupancy,6,4,zone_gbm,330,336,1.73933,0.681711,1.84082,-0.388207
occupancy,6,4,zone_gbm,331,336,2.28856,0.69976,2.27118,-0.137141
occupancy,6,4,zone_gbm,332,336,3.51153,0.523143,3.56265,0.0141364
occupancy,6,4,zone_gbm,333,336,0.879746,0.446322,0.861239,0.307361
occupancy,6,4,zone_gbm,335,336,7.13926,0.776579,6.91526,3.5252
occupancy,6,4,zone_gbm,340,336,1.5427,0.789117,1.64214,0.297624
occupancy,6,4,zone_gbm,343,336,1.52658,0.666925,1.72601,0.0552236
occupancy,6,4,zone_gbm,346,336,3.84078,0.701322,3.73395,1.73702
occupancy,6,4,zone_gbm,347,336,1.26589,0.850785,1.3043,-0.340215
occupancy,6,4,zone_gbm,348,336,0.878869,0.643265,0.873037,0.365116
occupancy,6,4,zone_gbm,406,336,1.01891,0.782924,1.06398,-0.100687
occupancy,6,4,zone_gbm,408,336,2.10615,0.847014,2.05847,1.31856
occupancy,6,4,zone_gbm,501,336,2.74567,0.657264,2.55629,1.51012
occupancy,6,4,zone_gbm,502,336,3.30626,0.748531,3.20956,1.09185
occupancy,6,4,zone_gbm,506,336,3.64977,0.674976,3.69493,-1.23934
occupancy,6,4,zone_gbm,508,336,2.10491,0.691719,2.0276,1.35157
occupancy,6,4,zone_gbm,511,336,0.897201,0.741686,0.859724,0.38642
occupancy,6,4,zone_gbm,512,336,2.56394,0.615644,2.63141,-1.26599
occupancy,6,4,zone_gbm,513,336,5.55197,0.57891,5.6407,-0.542743
occupancy,6,4,zone_gbm,516,336,4.67749,1.07054,4.48541,1.89007
occupancy,6,4,zone_gbm,519,336,9.29525,0.52447,9.24475,6.60039
occupancy,6,4,zone_gbm,520,336,4.13831,0.858591,4.30651,0.812535
occupancy,6,4,zone_gbm,522,336,3.90758,0.562465,3.8126,0.664752
occupancy,6,4,zone_gbm,525,336,2.73176,0.640792,2.74141,-0.0852073
occupancy,6,4,zone_gbm,526,336,10.2925,0.859951,10.7136,-5.54795
occupancy,6,4,zone_gbm,527,336,3.44935,0.610409,3.41716,0.713085
occupancy,6,4,zone_gbm,528,336,1.11081,0.664211,1.12607,-0.538605
occupancy,6,4,zone_gbm,529,336,2.4928,0.798555,2.45913,0.418846
occupancy,6,4,zone_gbm,552,336,2.26509,0.581613,2.1715,0.638471
occupancy,6,4,zone_gbm,553,336,1.26318,0.934782,1.31066,0.0842417
occupancy,6,4,zone_gbm,558,336,11.5394,2.57933,12.0069,-11.2001
occupancy,6,4,zone_gbm,559,336,3.83251,0.92985,4.56672,1.4497
occupancy,6,4,zone_gbm,568,336,2.38122,0.796775,2.84765,-0.13385
occupancy,6,4,zone_gbm,570,336,2.44699,0.804668,2.18684,1.82825
occupancy,6,4,zone_gbm,575,336,2.22163,0.788501,2.33829,-0.0981147
occupancy,6,4,zone_gbm,576,336,12.4259,2.30258,11.6068,9.47357
occupancy,6,4,zone_gbm,577,336,1.23768,0.715348,1.34054,-0.422422
occupancy,6,4,zone_gbm,578,336,0.558098,0.770361,0.577698,-0.113941
occupancy,6,4,zone_gbm,580,336,1.03479,0.939744,1.06653,0.124591
occupancy,6,4,zone_gbm,582,336,2.58286,1.36432,2.69473,-2.0619
occupancy,6,4,zone_gbm,584,336,2.176,0.802053,2.12992,0.353806
occupancy,6,4,zone_gbm,585,336,1.35292,1.23924,1.23938,1.15036
occupancy,6,4,zone_gbm,587,336,4.68756,0.731716,4.48806,3.589
occupancy,6,4,zone_gbm,588,336,3.61193,0.525578,3.61789,0.493091
occupancy,6,4,zone_gbm,589,336,3.10867,0.734937,3.09649,0.763096
occupancy,6,4,zone_gbm,592,336,4.78027,0.859583,4.79456,1.65569
occupancy,6,4,zone_gbm,594,336,1.73733,0.825268,1.64675,1.15675
occupancy,6,4,zone_gbm,595,336,13.7808,1.7106,12.407,11.7909
occupancy,6,4,zone_gbm,596,336,3.31624,0.524173,3.46116,0.607023
occupancy,6,4,zone_gbm,598,336,0.927727,0.692132,0.883006,0.522112
occupancy,6,4,zone_gbm,601,336,1.63461,0.834695,1.51505,1.16643
occupancy,6,4,zone_gbm,628,336,0.832334,0.82816,0.838471,0.127434
occupancy,6,4,zone_gbm,631,336,1.27894,0.690516,1.30059,-0.0213758
occupancy,6,4,zone_gbm,632,336,2.23988,0.92415,2.30111,-0.825388
occupancy,6,4,zone_gbm,633,336,5.84545,0.738937,5.72711,1.23798
occupancy,6,4,zone_gbm,637,336,1.13239,0.682325,1.11592,0.701381
occupancy,6,4,zone_gbm,638,336,2.29051,0.748909,2.85884,-0.497969
occupancy,6,4,zone_gbm,643,336,1.69303,0.772651,1.70373,0.138058
occupancy,6,4,zone_gbm,644,336,1.84679,0.647128,1.87275,0.256615
occupancy,6,4,zone_gbm,647,336,2.36575,0.732543,3.11374,-0.58423
occupancy,6,4,zone_gbm,651,336,0.138908,0.100484,0.138908,-0.138908
occupancy,6,4,zone_gbm,655,336,0.750682,0.475326,0.787037,0.356371
occupancy,6,4,zone_gbm,656,336,2.1671,1.00378,2.32698,-1.94474
occupancy,6,4,zone_gbm,659,336,1.22883,0.797946,1.21287,0.558472
occupancy,6,4,zone_gbm,681,336,1.07723,0.690618,1.10057,-0.00763283
occupancy,6,4,zone_gbm,682,336,4.19255,0.858471,3.8926,2.73113
occupancy,6,4,zone_gbm,686,336,4.14276,1.62972,4.0446,4.05494
occupancy,6,4,zone_gbm,687,336,0.815002,0.788762,0.841057,-0.201948
occupancy,6,4,zone_gbm,690,336,7.29316,1.07379,7.04417,1.64476
occupancy,6,4,zone_gbm,691,336,3.93697,1.0292,4.20644,-1.28212
occupancy,6,4,zone_gbm,693,336,2.49351,0.79357,2.45882,1.16679
occupancy,6,4,zone_gbm,698,336,0.946462,0.735808,0.946346,0.119401
occupancy,6,4,zone_gbm,699,336,1.99948,0.699558,1.92879,0.596031
occupancy,6,4,zone_gbm,700,336,3.1972,0.773945,3.19274,-0.0806398
occupancy,6,4,zone_gbm,701,336,1.06465,0.858643,0.925086,0.53969
occupancy,6,4,zone_gbm,703,336,6.51998,0.602629,6.31687,2.11098
occupancy,6,4,zone_gbm,704,336,5.07237,0.595385,4.88223,1.57449
occupancy,6,4,zone_gbm,705,336,1.98641,0.779067,2.01053,0.180185
occupancy,6,4,zone_gbm,706,336,1.66102,0.727795,1.68267,-1.00648
occupancy,6,4,zone_gbm,708,336,2.26315,0.758631,2.33423,0.545452
occupancy,6,4,zone_gbm,709,336,2.29133,0.931049,2.31396,-0.537422
occupancy,6,4,zone_gbm,710,336,2.1077,0.674318,2.04124,1.33265
occupancy,6,4,zone_gbm,711,336,1.3868,0.797663,1.39588,-0.265634
occupancy,6,4,zone_gbm,712,336,2.33806,0.801899,2.23884,0.764987
occupancy,6,4,zone_gbm,715,336,1.96286,0.897446,1.89014,1.06849
occupancy,6,4,zone_gbm,716,336,5.97136,0.766444,6.14901,-0.911296
occupancy,6,4,zone_gbm,718,336,0.783826,0.985911,0.821135,-0.245753
occupancy,6,4,zone_gbm,719,336,0.979029,0.790662,0.839221,0.70688
occupancy,6,4,zone_gbm,724,336,4.05983,0.86461,3.97401,2.27442
occupancy,6,4,zone_gbm,728,336,1.33606,0.762878,1.42701,-0.375197
occupancy,6,4,zone_gbm,729,336,2.34662,0.984151,2.27058,1.67397
occupancy,6,4,zone_gbm,731,336,3.0136,0.825903,3.25493,-0.95231
occupancy,6,4,zone_gbm,732,336,0.834387,1.19785,0.835702,0.524867
occupancy,6,4,zone_gbm,733,336,7.34137,0.657337,6.64863,6.0485
occupancy,6,4,zone_gbm,737,336,1.36624,0.750867,1.34826,0.102631
occupancy,6,4,zone_gbm,741,336,1.95026,0.821161,1.99024,-0.694388
occupancy,6,4,zone_gbm,744,336,3.2428,0.773469,3.3324,-2.96089
occupancy,6,4,zone_gbm,745,336,1.28413,0.687087,1.23301,0.32905
occupancy,6,4,zone_gbm,746,336,4.62257,0.716461,4.35341,2.53524
occupancy,6,4,zone_gbm,751,336,2.47339,0.532968,2.36662,1.05681
occupancy,6,4,zone_gbm,771,336,2.12694,0.825693,1.9528,0.935084
occupancy,6,4,zone_gbm,773,336,3.02222,0.947947,2.85585,2.17235
occupancy,6,4,zone_gbm,775,336,3.68063,0.882781,3.62472,0.403179
occupancy,6,4,zone_gbm,777,336,11.5003,0.808622,14.1559,1.0097
occupancy,6,4,zone_gbm,781,336,2.008,0.749883,1.90366,0.915287
occupancy,6,4,zone_gbm,783,336,0.947111,0.829977,0.942912,0.539604
occupancy,6,4,zone_gbm,790,336,0.902467,0.442462,0.904728,0.204687
occupancy,6,4,zone_gbm,792,336,0.709913,0.607273,0.736237,-0.14949
occupancy,6,4,zone_gbm,795,336,4.03482,0.555394,3.90576,1.54349
occupancy,6,4,zone_gbm,799,336,3.10284,0.587147,3.00525,1.20804
occupancy,6,4,zone_gbm,802,336,2.85131,0.707775,2.92797,-1.05231
occupancy,6,4,zone_gbm,804,336,1.85117,1.05296,1.84454,0.580087
occupancy,6,4,zone_gbm,805,336,1.08334,0.592652,1.06041,0.51149
occupancy,6,4,zone_gbm,809,336,5.26667,0.75401,5.04359,1.36648
occupancy,6,4,zone_gbm,832,336,2.64178,0.788875,2.56896,1.52704
occupancy,6,4,zone_gbm,842,336,6.04769,0.989386,6.1538,3.7728
occupancy,6,4,zone_gbm,844,336,9.39397,1.4395,9.15969,4.45578
occupancy,6,4,zone_gbm,848,336,1.16589,0.784288,1.20324,0.335222
occupancy,6,4,zone_gbm,849,336,2.9856,0.744213,3.02264,-0.461473
occupancy,6,4,zone_gbm,851,336,8.49923,0.780935,8.61277,0.158615
occupancy,6,4,zone_gbm,852,336,0.948743,0.798038,1.01623,0.217369
occupancy,6,4,zone_gbm,855,336,4.48386,0.577636,4.46303,0.337676
occupancy,6,4,zone_gbm,858,336,3.43169,0.430771,3.44388,0.627943
occupancy,6,4,zone_gbm,862,336,1.35179,0.703679,1.32294,0.516186
occupancy,6,4,zone_gbm,881,336,11.2109,0.802766,13.4605,3.0502
occupancy,6,4,zone_gbm,882,336,1.41426,0.764687,1.48016,-0.163638
occupancy,6,4,zone_gbm,883,336,0.808885,0.528251,0.864618,-0.253164
occupancy,6,4,zone_gbm,887,336,1.92661,0.571645,1.94908,0.293556
occupancy,6,4,zone_gbm,888,336,11.0551,1.34897,10.5144,10.653
occupancy,6,4,zone_gbm,890,336,0.323908,0.354133,0.323908,-0.323908
occupancy,6,4,zone_gbm,891,336,3.51837,0.893707,3.58171,-1.5375
occupancy,6,4,zone_gbm,893,336,1.12063,1.01614,1.15134,0.248693
occupancy,6,4,zone_gbm,895,336,3.16046,0.675151,3.27753,-0.338016
occupancy,6,4,zone_gbm,897,336,2.60219,0.714138,2.94212,-0.130469
occupancy,6,4,zone_gbm,900,336,1.27073,0.90255,1.38135,-0.865096
occupancy,6,4,zone_gbm,901,336,0.548411,0.474716,0.562137,0.195436
occupancy,6,4,zone_gbm,902,336,1.4105,0.659798,1.40303,0.26103
occupancy,6,4,zone_gbm,903,336,2.48165,0.697194,2.37549,1.35817
occupancy,6,4,zone_gbm,904,336,1.71509,0.490449,1.70123,0.577462
occupancy,6,4,zone_gbm,937,336,0.947967,0.75311,1.01912,-0.0108358
occupancy,6,4,zone_gbm,943,336,1.9671,0.694683,2.14232,-0.525052
occupancy,6,4,zone_gbm,958,336,2.70816,0.881686,2.81277,-0.867706
occupancy,6,4,zone_gbm,965,336,5.54997,0.63813,5.22489,3.71728
occupancy,6,4,zone_gbm,966,336,5.73118,0.646452,5.61302,4.10653
occupancy,6,4,zone_gbm,967,336,1.55475,0.788639,1.47318,0.766531
occupancy,6,4,zone_gbm,969,336,2.11847,0.737809,2.00166,1.11404
occupancy,6,4,zone_gbm,972,336,2.8006,0.544139,2.83732,-0.382387
occupancy,6,4,zone_gbm,974,336,4.1462,0.577862,4.08757,0.629966
occupancy,6,4,zone_gbm,975,336,1.53266,0.809299,1.55886,-0.0239238
occupancy,6,4,zone_gbm,977,336,0.967351,0.605179,0.954369,0.100676
occupancy,6,4,zone_gbm,979,336,1.44348,1.03215,1.33217,0.959385
occupancy,6,4,zone_gbm,981,336,2.73302,0.759782,2.56287,1.75574
occupancy,6,4,zone_gbm,982,336,1.63411,0.80117,1.59106,0.317206
occupancy,6,4,zone_gbm,983,336,1.40816,0.681742,1.26381,0.868415
occupancy,6,4,zone_gbm,984,336,1.03332,0.70661,1.00306,0.326902
occupancy,6,4,zone_gbm,986,336,7.04733,0.921195,6.58593,5.80023
occupancy,6,4,zone_gbm,987,336,3.92552,1.23754,3.69263,3.66973
occupancy,6,4,zone_gbm,988,336,1.88507,0.673627,1.91766,0.689916
occupancy,6,4,zone_gbm,989,336,3.45581,0.661,3.45701,0.225299
occupancy,6,4,zone_gbm,991,336,1.29903,0.814736,1.30826,-0.152743
occupancy,6,4,zone_gbm,996,336,5.10611,0.63666,5.05076,2.07476
occupancy,6,4,zone_gbm,998,336,3.34308,0.706204,3.27668,0.532487
occupancy,6,4,zone_gbm,1000,336,5.14785,0.729072,5.18631,-0.101975
occupancy,6,4,zone_gbm,1009,336,5.30601,0.682929,5.14654,0.76578
occupancy,6,4,zone_gbm,1011,336,6.24141,0.667305,6.16133,2.74224
occupancy,6,4,zone_gbm,1015,336,2.31626,0.547601,2.35646,-0.0473422
