target,horizon,fold,family,hour_of_day,n,mae,mase
duration,1,4,seasonal_naive_weekly,19,3850,3.12409,1.0528
duration,1,4,seasonal_naive_weekly,20,3850,3.10831,1.05839
duration,1,4,seasonal_naive_weekly,21,3850,3.14063,1.06162
duration,1,4,seasonal_naive_weekly,22,3850,3.20247,1.06639
duration,1,4,seasonal_naive_weekly,23,3850,3.24879,1.07844
duration,1,4,autoregressive,0,3850,0.960124,0.29714
duration,1,4,autoregressive,1,3850,0.70084,0.223449
duration,1,4,autoregressive,2,3850,0.622252,0.192963
duration,1,4,autoregressive,3,3850,0.578665,0.178729
duration,1,4,autoregressive,4,3850,0.553301,0.172641
duration,1,4,autoregressive,5,3850,0.582752,0.179707
duration,1,4,autoregressive,6,3850,0.803259,0.227486
duration,1,4,autoregressive,7,3850,1.0899,0.323473
duration,1,4,autoregressive,8,3850,1.93732,0.567336
duration,1,4,autoregressive,9,3850,1.35633,0.470911
duration,1,4,autoregressive,10,3850,1.06771,0.367404
duration,1,4,autoregressive,11,3850,0.950136,0.327559
duration,1,4,autoregressive,12,3850,1.00856,0.348493
duration,1,4,autoregressive,13,3850,0.945365,0.325708
duration,1,4,autoregressive,14,3850,1.01805,0.347124
duration,1,4,autoregressive,15,3850,0.923026,0.31654
duration,1,4,autoregressive,16,3850,0.972996,0.327499
duration,1,4,autoregressive,17,3850,1.03023,0.354775
duration,1,4,autoregressive,18,3850,1.20172,0.413521
duration,1,4,autoregressive,19,3850,1.25307,0.415628
duration,1,4,autoregressive,20,3850,1.12813,0.36979
duration,1,4,autoregressive,21,3850,1.02213,0.345346
duration,1,4,autoregressive,22,3850,0.997418,0.33135
duration,1,4,autoregressive,23,3850,0.94851,0.300496
duration,1,4,zone_ridge,0,3850,0.935353,0.291747
duration,1,4,zone_ridge,1,3850,0.749502,0.235445
duration,1,4,zone_ridge,2,3850,0.661923,0.206529
duration,1,4,zone_ridge,3,3850,0.583457,0.183788
duration,1,4,zone_ridge,4,3850,0.595143,0.185199
duration,1,4,zone_ridge,5,3850,0.639621,0.196437
duration,1,4,zone_ridge,6,3850,0.688406,0.21554
duration,1,4,zone_ridge,7,3850,1.03924,0.311204
duration,1,4,zone_ridge,8,3850,1.67459,0.507149
duration,1,4,zone_ridge,9,3850,1.28279,0.449152
duration,1,4,zone_ridge,10,3850,1.05526,0.365568
duration,1,4,zone_ridge,11,3850,0.926218,0.326359
duration,1,4,zone_ridge,12,3850,1.00589,0.350294
duration,1,4,zone_ridge,13,3850,0.95575,0.330241
duration,1,4,zone_ridge,14,3850,1.00337,0.343306
duration,1,4,zone_ridge,15,3850,0.958194,0.325561
duration,1,4,zone_ridge,16,3850,0.980009,0.336328
duration,1,4,zone_ridge,17,3850,1.05459,0.363775
duration,1,4,zone_ridge,18,3850,1.15039,0.403523
duration,1,4,zone_ridge,19,3850,1.28197,0.421922
duration,1,4,zone_ridge,20,3850,1.11371,0.367805
duration,1,4,zone_ridge,21,3850,1.03227,0.349409
duration,1,4,zone_ridge,22,3850,1.01393,0.335374
duration,1,4,zone_ridge,23,3850,0.922521,0.297711
duration,1,4,zone_gbm,0,3850,0.858147,0.266748
duration,1,4,zone_gbm,1,3850,0.713411,0.216937
duration,1,4,zone_gbm,2,3850,0.639674,0.188156
duration,1,4,zone_gbm,3,3850,0.553609,0.166251
duration,1,4,zone_gbm,4,3850,0.522606,0.155869
duration,1,4,zone_gbm,5,3850,0.517056,0.156239
duration,1,4,zone_gbm,6,3850,0.582531,0.177274
duration,1,4,zone_gbm,7,3850,0.94727,0.288755
duration,1,4,zone_gbm,8,3850,1.42366,0.44457
duration,1,4,zone_gbm,9,3850,1.21627,0.420439
duration,1,4,zone_gbm,10,3850,1.06436,0.36099
duration,1,4,zone_gbm,11,3850,0.922808,0.31843
duration,1,4,zone_gbm,12,3850,0.995492,0.345755
duration,1,4,zone_gbm,13,3850,0.93588,0.324078
duration,1,4,zone_gbm,14,3850,0.992822,0.341845
duration,1,4,zone_gbm,15,3850,0.91034,0.314164
duration,1,4,zone_gbm,16,3850,0.919488,0.31914
duration,1,4,zone_gbm,17,3850,1.00744,0.353871
duration,1,4,zone_gbm,18,3850,1.11807,0.383782
duration,1,4,zone_gbm,19,3850,1.2695,0.413176
duration,1,4,zone_gbm,20,3850,1.14983,0.369859
duration,1,4,zone_gbm,21,3850,1.05048,0.348361
duration,1,4,zone_gbm,22,3850,1.0117,0.330402
duration,1,4,zone_gbm,23,3850,0.93403,0.294184
duration,1,4,global_ridge,0,3850,1.06053,0.350098
duration,1,4,global_ridge,1,3850,0.821036,0.27475
duration,1,4,global_ridge,2,3850,0.713384,0.232713
duration,1,4,global_ridge,3,3850,0.631031,0.205398
duration,1,4,global_ridge,4,3850,0.592735,0.194095
duration,1,4,global_ridge,5,3850,0.580697,0.19532
duration,1,4,global_ridge,6,3850,0.664887,0.225658
duration,1,4,global_ridge,7,3850,1.07185,0.325069
duration,1,4,global_ridge,8,3850,1.79564,0.540739
duration,1,4,global_ridge,9,3850,1.40907,0.493409
duration,1,4,global_ridge,10,3850,1.12328,0.394458
duration,1,4,global_ridge,11,3850,0.970095,0.351841
duration,1,4,global_ridge,12,3850,1.09558,0.39026
duration,1,4,global_ridge,13,3850,1.07786,0.373933
duration,1,4,global_ridge,14,3850,1.08001,0.377658
duration,1,4,global_ridge,15,3850,0.972523,0.345372
duration,1,4,global_ridge,16,3850,1.00245,0.355278
duration,1,4,global_ridge,17,3850,1.07144,0.383238
duration,1,4,global_ridge,18,3850,1.17344,0.420602
duration,1,4,global_ridge,19,3850,1.37127,0.459295
duration,1,4,global_ridge,20,3850,1.18698,0.399824
duration,1,4,global_ridge,21,3850,1.10752,0.387125
duration,1,4,global_ridge,22,3850,1.08114,0.370656
duration,1,4,global_ridge,23,3850,0.987766,0.328081
duration,1,4,global_gbm,0,3850,0.917851,0.283777
duration,1,4,global_gbm,1,3850,0.6873,0.210408
duration,1,4,global_gbm,2,3850,0.629343,0.186641
duration,1,4,global_gbm,3,3850,0.53992,0.160333
duration,1,4,global_gbm,4,3850,0.481912,0.143836
duration,1,4,global_gbm,5,3850,0.493508,0.148991
duration,1,4,global_gbm,6,3850,0.582569,0.177147
duration,1,4,global_gbm,7,3850,0.89751,0.280561
duration,1,4,global_gbm,8,3850,1.42359,0.472236
duration,1,4,global_gbm,9,3850,1.30202,0.45202
duration,1,4,global_gbm,10,3850,1.08669,0.369285
duration,1,4,global_gbm,11,3850,0.892054,0.310793
duration,1,4,global_gbm,12,3850,1.01185,0.350148
duration,1,4,global_gbm,13,3850,0.956814,0.327119
duration,1,4,global_gbm,14,3850,1.00835,0.34685
duration,1,4,global_gbm,15,3850,0.892093,0.309
duration,1,4,global_gbm,16,3850,0.905511,0.316249
duration,1,4,global_gbm,17,3850,0.997566,0.347858
duration,1,4,global_gbm,18,3850,1.18298,0.412766
duration,1,4,global_gbm,19,3850,1.27048,0.422845
duration,1,4,global_gbm,20,3850,1.13955,0.364139
duration,1,4,global_gbm,21,3850,1.06724,0.347915
duration,1,4,global_gbm,22,3850,1.01785,0.329487
duration,1,4,global_gbm,23,3850,0.917539,0.288232
duration,1,5,last_observation,0,3850,1.19558,0.325701
duration,1,5,last_observation,1,3850,0.718074,0.194556
duration,1,5,last_observation,2,3850,0.346255,0.0918624
duration,1,5,last_observation,3,3850,0.247338,0.0666466
duration,1,5,last_observation,4,3850,0.207792,0.058616
duration,1,5,last_observation,5,3850,0.20829,0.0583488
duration,1,5,last_observation,6,3850,0.345693,0.0924496
duration,1,5,last_observation,7,3850,0.750823,0.188457
duration,1,5,last_observation,8,3850,1.6711,0.416836
duration,1,5,last_observation,9,3850,1.2197,0.328762
duration,1,5,last_observation,10,3850,1.05665,0.296001
duration,1,5,last_observation,11,3850,0.821667,0.241024
duration,1,5,last_observation,12,3850,0.676667,0.206513
duration,1,5,last_observation,13,3850,0.885844,0.273695
duration,1,5,last_observation,14,3850,0.850519,0.256217
duration,1,5,last_observation,15,3850,0.616818,0.197566
duration,1,5,last_observation,16,3850,0.644264,0.203919
duration,1,5,last_observation,17,3850,0.735866,0.226925
duration,1,5,last_observation,18,3850,0.97316,0.279126
duration,1,5,last_observation,19,3850,1.13803,0.298554
duration,1,5,last_observation,20,3850,1.05203,0.290515
duration,1,5,last_observation,21,3850,0.890628,0.255833
duration,1,5,last_observation,22,3850,0.858442,0.23872
duration,1,5,last_observation,23,3850,0.674177,0.192603
duration,1,5,seasonal_naive_daily,0,3850,2.49506,0.772279
duration,1,5,seasonal_naive_daily,1,3850,2.25502,0.721726
duration,1,5,seasonal_naive_daily,2,3850,2.23602,0.715461
duration,1,5,seasonal_naive_daily,3,3850,2.24831,0.719739
duration,1,5,seasonal_naive_daily,4,3850,2.23983,0.717435
duration,1,5,seasonal_naive_daily,5,3850,2.23167,0.713414
duration,1,5,seasonal_naive_daily,6,3850,2.23905,0.712911
duration,1,5,seasonal_naive_daily,7,3850,2.15041,0.691243
duration,1,5,seasonal_naive_daily,8,3850,2.08838,0.671112
duration,1,5,seasonal_naive_daily,9,3850,2.10755,0.676065
duration,1,5,seasonal_naive_daily,10,3850,2.09963,0.676929
duration,1,5,seasonal_naive_daily,11,3850,2.06017,0.663983
duration,1,5,seasonal_naive_daily,12,3850,2.0858,0.665875
duration,1,5,seasonal_naive_daily,13,3850,2.03186,0.658928
duration,1,5,seasonal_naive_daily,14,3850,1.95623,0.632553
duration,1,5,seasonal_naive_daily,15,3850,1.96052,0.638822
duration,1,5,seasonal_naive_daily,16,3850,1.96552,0.632139
duration,1,5,seasonal_naive_daily,17,3850,1.95219,0.621302
duration,1,5,seasonal_naive_daily,18,3850,1.92926,0.614414
duration,1,5,seasonal_naive_daily,19,3850,1.9474,0.632166
duration,1,5,seasonal_naive_daily,20,3850,2.09006,0.674049
duration,1,5,seasonal_naive_daily,21,3850,2.09905,0.666338
duration,1,5,seasonal_naive_daily,22,3850,2.19682,0.689781
duration,1,5,seasonal_naive_daily,23,3850,2.15723,0.681784
duration,1,5,seasonal_naive_weekly,0,3850,5.04963,1.40976
duration,1,5,seasonal_naive_weekly,1,3850,5.55203,1.5242
duration,1,5,seasonal_naive_weekly,2,3850,5.43807,1.49532
duration,1,5,seasonal_naive_weekly,3,3850,5.44487,1.49888
duration,1,5,seasonal_naive_weekly,4,3850,5.47424,1.50605
duration,1,5,seasonal_naive_weekly,5,3850,5.46154,1.49975
duration,1,5,seasonal_naive_weekly,6,3850,5.50009,1.50629
duration,1,5,seasonal_naive_weekly,7,3850,4.75355,1.33945
duration,1,5,seasonal_naive_weekly,8,3850,3.79838,1.167
duration,1,5,seasonal_naive_weekly,9,3850,3.96812,1.24965
duration,1,5,seasonal_naive_weekly,10,3850,3.85093,1.22192
duration,1,5,seasonal_naive_weekly,11,3850,3.83864,1.21461
duration,1,5,seasonal_naive_weekly,12,3850,3.91069,1.23027
duration,1,5,seasonal_naive_weekly,13,3850,3.94881,1.24386
duration,1,5,seasonal_naive_weekly,14,3850,3.84357,1.20253
duration,1,5,seasonal_naive_weekly,15,3850,3.77916,1.17929
duration,1,5,seasonal_naive_weekly,16,3850,3.71368,1.15688
duration,1,5,seasonal_naive_weekly,17,3850,3.65483,1.13301
duration,1,5,seasonal_naive_weekly,18,3850,3.56108,1.08805
duration,1,5,seasonal_naive_weekly,19,3850,3.95061,1.15572
duration,1,5,seasonal_naive_weekly,20,3850,4.38361,1.23683
duration,1,5,seasonal_naive_weekly,21,3850,4.61145,1.27463
duration,1,5,seasonal_naive_weekly,22,3850,4.84431,1.32413
duration,1,5,seasonal_naive_weekly,23,3850,5.14686,1.39535
duration,1,5,autoregressive,0,3850,1.01081,0.294793
duration,1,5,autoregressive,1,3850,0.89379,0.255704
duration,1,5,autoregressive,2,3850,0.563393,0.162124
duration,1,5,autoregressive,3,3850,0.489643,0.147585
duration,1,5,autoregressive,4,3850,0.450513,0.138541
duration,1,5,autoregressive,5,3850,0.474168,0.144641
duration,1,5,autoregressive,6,3850,0.564315,0.162319
duration,1,5,autoregressive,7,3850,0.639559,0.191057
duration,1,5,autoregressive,8,3850,1.08099,0.306362
duration,1,5,autoregressive,9,3850,0.826517,0.265538
duration,1,5,autoregressive,10,3850,0.894869,0.28019
duration,1,5,autoregressive,11,3850,0.797433,0.253474
duration,1,5,autoregressive,12,3850,0.747863,0.240029
duration,1,5,autoregressive,13,3850,0.857893,0.270024
duration,1,5,autoregressive,14,3850,0.861062,0.26815
duration,1,5,autoregressive,15,3850,0.722492,0.23304
duration,1,5,autoregressive,16,3850,0.749891,0.238844
duration,1,5,autoregressive,17,3850,0.774112,0.249952
duration,1,5,autoregressive,18,3850,0.814112,0.262586
duration,1,5,autoregressive,19,3850,0.870403,0.267546
duration,1,5,autoregressive,20,3850,0.825634,0.258651
duration,1,5,autoregressive,21,3850,0.812565,0.252328
duration,1,5,autoregressive,22,3850,0.745821,0.234758
duration,1,5,autoregressive,23,3850,0.73799,0.227325
duration,1,5,zone_ridge,0,3850,1.334,0.363309
duration,1,5,zone_ridge,1,3850,1.2065,0.322288
duration,1,5,zone_ridge,2,3850,0.72877,0.197393
duration,1,5,zone_ridge,3,3850,0.671382,0.185036
duration,1,5,zone_ridge,4,3850,0.630085,0.177086
duration,1,5,zone_ridge,5,3850,0.644681,0.182594
duration,1,5,zone_ridge,6,3850,0.711098,0.200935
duration,1,5,zone_ridge,7,3850,0.735458,0.218283
duration,1,5,zone_ridge,8,3850,1.01492,0.302409
duration,1,5,zone_ridge,9,3850,0.967024,0.303275
duration,1,5,zone_ridge,10,3850,0.976048,0.306148
duration,1,5,zone_ridge,11,3850,0.917107,0.288177
duration,1,5,zone_ridge,12,3850,0.917112,0.282192
duration,1,5,zone_ridge,13,3850,0.920831,0.287278
duration,1,5,zone_ridge,14,3850,0.922642,0.28139
duration,1,5,zone_ridge,15,3850,0.849772,0.260929
duration,1,5,zone_ridge,16,3850,0.913599,0.273768
duration,1,5,zone_ridge,17,3850,0.929226,0.281421
duration,1,5,zone_ridge,18,3850,0.953958,0.290698
duration,1,5,zone_ridge,19,3850,1.06402,0.308395
duration,1,5,zone_ridge,20,3850,1.03996,0.300621
duration,1,5,zone_ridge,21,3850,0.987755,0.290827
duration,1,5,zone_ridge,22,3850,0.976023,0.284098
duration,1,5,zone_ridge,23,3850,0.94432,0.273076
duration,1,5,zone_gbm,0,3850,1.19326,0.343851
duration,1,5,zone_gbm,1,3850,1.08316,0.310774
duration,1,5,zone_gbm,2,3850,0.660569,0.195107
duration,1,5,zone_gbm,3,3850,0.615498,0.186025
duration,1,5,zone_gbm,4,3850,0.619238,0.188128
duration,1,5,zone_gbm,5,3850,0.634584,0.190028
duration,1,5,zone_gbm,6,3850,0.696152,0.206488
duration,1,5,zone_gbm,7,3850,0.866422,0.260814
duration,1,5,zone_gbm,8,3850,1.12707,0.350055
duration,1,5,zone_gbm,9,3850,1.01845,0.332987
duration,1,5,zone_gbm,10,3850,0.974499,0.317982
duration,1,5,zone_gbm,11,3850,0.91158,0.303929
duration,1,5,zone_gbm,12,3850,1.03023,0.330634
duration,1,5,zone_gbm,13,3850,0.977362,0.323473
duration,1,5,zone_gbm,14,3850,0.950597,0.310806
duration,1,5,zone_gbm,15,3850,0.859274,0.282008
duration,1,5,zone_gbm,16,3850,0.884949,0.288178
duration,1,5,zone_gbm,17,3850,0.912032,0.296324
duration,1,5,zone_gbm,18,3850,1.04141,0.329427
duration,1,5,zone_gbm,19,3850,1.31444,0.379964
duration,1,5,zone_gbm,20,3850,1.18552,0.349992
duration,1,5,zone_gbm,21,3850,1.0694,0.323606
duration,1,5,zone_gbm,22,3850,0.991881,0.305311
duration,1,5,zone_gbm,23,3850,0.982756,0.295845
duration,1,5,global_ridge,0,3850,1.2823,0.395029
duration,1,5,global_ridge,1,3850,1.13288,0.342165
duration,1,5,global_ridge,2,3850,0.60889,0.19408
duration,1,5,global_ridge,3,3850,0.577017,0.176954
duration,1,5,global_ridge,4,3850,0.542207,0.168034
duration,1,5,global_ridge,5,3850,0.538756,0.168268
duration,1,5,global_ridge,6,3850,0.606384,0.194502
duration,1,5,global_ridge,7,3850,0.644014,0.213537
duration,1,5,global_ridge,8,3850,0.984995,0.310334
duration,1,5,global_ridge,9,3850,0.900168,0.31057
duration,1,5,global_ridge,10,3850,0.934938,0.317381
duration,1,5,global_ridge,11,3850,0.849223,0.292379
duration,1,5,global_ridge,12,3850,0.826128,0.277254
duration,1,5,global_ridge,13,3850,0.900389,0.301616
duration,1,5,global_ridge,14,3850,0.886783,0.292583
duration,1,5,global_ridge,15,3850,0.754307,0.254585
duration,1,5,global_ridge,16,3850,0.818242,0.2707
duration,1,5,global_ridge,17,3850,0.806411,0.277855
duration,1,5,global_ridge,18,3850,0.840207,0.28533
duration,1,5,global_ridge,19,3850,0.953469,0.305829
duration,1,5,global_ridge,20,3850,0.93192,0.305052
duration,1,5,global_ridge,21,3850,0.887601,0.295788
duration,1,5,global_ridge,22,3850,0.865165,0.282192
duration,1,5,global_ridge,23,3850,0.787122,0.255278
duration,1,5,global_gbm,0,3850,1.1929,0.336775
duration,1,5,global_gbm,1,3850,0.919495,0.262198
duration,1,5,global_gbm,2,3850,0.505335,0.147918
duration,1,5,global_gbm,3,3850,0.449329,0.135482
duration,1,5,global_gbm,4,3850,0.437337,0.130883
duration,1,5,global_gbm,5,3850,0.427853,0.12817
duration,1,5,global_gbm,6,3850,0.509899,0.148162
duration,1,5,global_gbm,7,3850,0.668431,0.190437
duration,1,5,global_gbm,8,3850,0.889271,0.272988
duration,1,5,global_gbm,9,3850,0.822137,0.263145
duration,1,5,global_gbm,10,3850,0.840654,0.266534
duration,1,5,global_gbm,11,3850,0.754684,0.245397
duration,1,5,global_gbm,12,3850,0.759057,0.247096
duration,1,5,global_gbm,13,3850,0.859163,0.279659
duration,1,5,global_gbm,14,3850,0.782474,0.256356
duration,1,5,global_gbm,15,3850,0.663511,0.220634
duration,1,5,global_gbm,16,3850,0.700688,0.230174
duration,1,5,global_gbm,17,3850,0.719258,0.241427
duration,1,5,global_gbm,18,3850,0.790543,0.261585
duration,1,5,global_gbm,19,3850,0.897074,0.269398
duration,1,5,global_gbm,20,3850,0.896741,0.273689
duration,1,5,global_gbm,21,3850,0.803228,0.252846
duration,1,5,global_gbm,22,3850,0.759612,0.23647
duration,1,5,global_gbm,23,3850,0.707072,0.218342
duration,1,6,last_observation,0,3850,1.46271,0.387897
duration,1,6,last_observation,1,3850,0.585087,0.157218
duration,1,6,last_observation,2,3850,0.457078,0.1228
duration,1,6,last_observation,3,3850,0.346082,0.0916639
duration,1,6,last_observation,4,3850,0.259156,0.0708749
duration,1,6,last_observation,5,3850,0.436753,0.134673
duration,1,6,last_observation,6,3850,0.622879,0.166414
duration,1,6,last_observation,7,3850,1.73965,0.434474
duration,1,6,last_observation,8,3850,3.27284,0.814932
duration,1,6,last_observation,9,3850,2.28169,0.611898
duration,1,6,last_observation,10,3850,1.26604,0.355454
duration,1,6,last_observation,11,3850,0.734589,0.227387
duration,1,6,last_observation,12,3850,0.922641,0.286433
duration,1,6,last_observation,13,3850,1.28781,0.414873
duration,1,6,last_observation,14,3850,1.07946,0.321018
duration,1,6,last_observation,15,3850,0.790671,0.254523
duration,1,6,last_observation,16,3850,0.693485,0.225225
duration,1,6,last_observation,17,3850,0.845628,0.26052
duration,1,6,last_observation,18,3850,1.4329,0.411542
duration,1,6,last_observation,19,3850,2.04223,0.525583
duration,1,6,last_observation,20,3850,1.73327,0.442842
duration,1,6,last_observation,21,3850,1.21974,0.327185
duration,1,6,last_observation,22,3850,1.09693,0.291972
duration,1,6,last_observation,23,3850,0.852229,0.235198
duration,1,6,seasonal_naive_daily,0,3850,2.25747,0.743443
duration,1,6,seasonal_naive_daily,1,3850,2.19433,0.737576
duration,1,6,seasonal_naive_daily,2,3850,2.21963,0.743846
duration,1,6,seasonal_naive_daily,3,3850,2.2263,0.740441
duration,1,6,seasonal_naive_daily,4,3850,2.20773,0.736499
duration,1,6,seasonal_naive_daily,5,3850,2.27639,0.768092
duration,1,6,seasonal_naive_daily,6,3850,2.25684,0.75663
duration,1,6,seasonal_naive_daily,7,3850,2.55481,0.818133
duration,1,6,seasonal_naive_daily,8,3850,2.90671,0.876551
duration,1,6,seasonal_naive_daily,9,3850,2.9618,0.897317
duration,1,6,seasonal_naive_daily,10,3850,2.87699,0.891536
duration,1,6,seasonal_naive_daily,11,3850,2.81312,0.879644
duration,1,6,seasonal_naive_daily,12,3850,2.80955,0.876588
duration,1,6,seasonal_naive_daily,13,3850,3.00316,0.946482
duration,1,6,seasonal_naive_daily,14,3850,3.04251,0.954912
duration,1,6,seasonal_naive_daily,15,3850,2.91318,0.914129
duration,1,6,seasonal_naive_daily,16,3850,2.8889,0.909278
duration,1,6,seasonal_naive_daily,17,3850,2.93677,0.92246
duration,1,6,seasonal_naive_daily,18,3850,2.83667,0.893911
duration,1,6,seasonal_naive_daily,19,3850,2.50143,0.815484
duration,1,6,seasonal_naive_daily,20,3850,2.31797,0.771443
duration,1,6,seasonal_naive_daily,21,3850,2.23729,0.744197
duration,1,6,seasonal_naive_daily,22,3850,2.22368,0.747817
duration,1,6,seasonal_naive_daily,23,3850,2.23188,0.751766
duration,1,6,seasonal_naive_weekly,0,3850,3.84513,1.20028
duration,1,6,seasonal_naive_weekly,1,3850,3.84597,1.21087
duration,1,6,seasonal_naive_weekly,2,3850,3.81519,1.20123
duration,1,6,seasonal_naive_weekly,3,3850,3.79608,1.19557
duration,1,6,seasonal_naive_weekly,4,3850,3.77511,1.18956
duration,1,6,seasonal_naive_weekly,5,3850,3.82894,1.2043
duration,1,6,seasonal_naive_weekly,6,3850,3.83597,1.20679
duration,1,6,seasonal_naive_weekly,7,3850,3.73368,1.19184
duration,1,6,seasonal_naive_weekly,8,3850,3.56779,1.14769
duration,1,6,seasonal_naive_weekly,9,3850,3.58284,1.15462
duration,1,6,seasonal_naive_weekly,10,3850,3.51154,1.1441
duration,1,6,seasonal_naive_weekly,11,3850,3.44883,1.12747
duration,1,6,seasonal_naive_weekly,12,3850,3.44903,1.12896
duration,1,6,seasonal_naive_weekly,13,3850,3.47229,1.13983
duration,1,6,seasonal_naive_weekly,14,3850,3.47279,1.13175
duration,1,6,seasonal_naive_weekly,15,3850,3.30379,1.07526
duration,1,6,seasonal_naive_weekly,16,3850,3.24006,1.05373
